Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,CT94,CT94,Columbia Taper Mud Shut Off Upper Plate,simple,<p>Columbia Taper Mud Shut Off Upper Plate</p>,Columbia Taper Mud Shut Off Upper Plate...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct94.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CT94, drywall taping tool, finishing tool, columbia",199,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Mud Shut Off Upper Plate | CT94,Professional drywall taping tool: Columbia Taper Mud Shut Off Upper Plate (Part: CT94). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CT95,CT95,Columbia Taper Control Valve,simple,<p>Columbia Taper Control Valve</p>,Columbia Taper Control Valve...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct95.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CT95, drywall taping tool, finishing tool, columbia",200,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Control Valve | CT95,Professional drywall taping tool: Columbia Taper Control Valve (Part: CT95). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CT96,CT96,Columbia Taper Mud Shut Off Gasket,simple,<p>Columbia Taper Mud Shut Off Gasket</p>,Columbia Taper Mud Shut Off Gasket...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct96.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CT96, drywall taping tool, finishing tool, columbia",201,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Mud Shut Off Gasket | CT96,Professional drywall taping tool: Columbia Taper Mud Shut Off Gasket (Part: CT96). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CT97,CT97,Columbia Taper Mud Supply Valve Body,simple,<p>Columbia Taper Mud Supply Valve Body</p>,Columbia Taper Mud Supply Valve Body...,,,,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CT97, drywall taping tool, finishing tool, columbia",202,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Mud Supply Valve Body | CT97,Professional drywall taping tool: Columbia Taper Mud Supply Valve Body (Part: CT97). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CT98,CT98,Columbia Taper Mud Supply Seal Plate,simple,<p>Columbia Taper Mud Supply Seal Plate</p>,Columbia Taper Mud Supply Seal Plate...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct98.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CT98, drywall taping tool, finishing tool, columbia",203,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Mud Supply Seal Plate | CT98,Professional drywall taping tool: Columbia Taper Mud Supply Seal Plate (Part: CT98). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA107,CTA107,Columbia Piston Assembly for Taper,simple,<p>Columbia Piston Assembly for Taper</p>,Columbia Piston Assembly for Taper...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta107.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA107, drywall taping tool, finishing tool, columbia",204,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Piston Assembly for Taper | CTA107,Professional drywall taping tool: Columbia Piston Assembly for Taper (Part: CTA107). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA13,CTA13,Columbia Taper Dog Base Bracket,simple,<p>Columbia Taper Dog Base Bracket</p>,Columbia Taper Dog Base Bracket...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta13.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA13, drywall taping tool, finishing tool, columbia",205,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Dog Base Bracket | CTA13,Professional drywall taping tool: Columbia Taper Dog Base Bracket (Part: CTA13). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA41,CTA41,Columbia Taper Cutter Block Assembly,simple,<p>Columbia Taper Cutter Block Assembly</p>,Columbia Taper Cutter Block Assembly...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta41.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA41, drywall taping tool, finishing tool, columbia",206,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Cutter Block Assembly | CTA41,Professional drywall taping tool: Columbia Taper Cutter Block Assembly (Part: CTA41). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA59,CTA59,Columbia Taper Magnet,simple,<p>Columbia Taper Magnet</p>,Columbia Taper Magnet...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta59.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA59, drywall taping tool, finishing tool, columbia",207,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Magnet | CTA59,Professional drywall taping tool: Columbia Taper Magnet (Part: CTA59). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA84,CTA84,Columbia Cable Pulley Guide,simple,<p>There are currently no resources for this product.</p>,There are currently no resources for this product....,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta84.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA84, drywall taping tool, finishing tool, columbia",208,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Cable Pulley Guide | CTA84,Professional drywall taping tool: Columbia Cable Pulley Guide (Part: CTA84). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA87CL,CTA87CL,Columbia Cover Plate Assembly,simple,<p>Columbia Cover Plate Assembly</p>,Columbia Cover Plate Assembly...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta87cl.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA87CL, drywall taping tool, finishing tool, columbia",209,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Cover Plate Assembly | CTA87CL,Professional drywall taping tool: Columbia Cover Plate Assembly (Part: CTA87CL). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTA99,CTA99,Columbia Removable Cover Plate Pin,simple,<p>Columbia Removable Cover Plate Pin</p>,Columbia Removable Cover Plate Pin...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcta99.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTA99, drywall taping tool, finishing tool, columbia",210,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Removable Cover Plate Pin | CTA99,Professional drywall taping tool: Columbia Removable Cover Plate Pin (Part: CTA99). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTK10,CTK10,Columbia 10&#34; Stainless Steel Comfort Grip Taping Knife,simple,"<p>Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel.</p>","Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctk10.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTK10, drywall taping tool, finishing tool, columbia",211,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 10&#34; Stainless Steel Comfort Grip Taping Knife | CTK10,Professional drywall taping tool: Columbia 10&#34; Stainless Steel Comfort Grip Taping Knife (Part: CTK10). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTK12,CTK12,Columbia 12&#34; Stainless Steel Comfort Grip Taping Knife,simple,"<p>Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel.</p>","Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctk12.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTK12, drywall taping tool, finishing tool, columbia",212,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 12&#34; Stainless Steel Comfort Grip Taping Knife | CTK12,Professional drywall taping tool: Columbia 12&#34; Stainless Steel Comfort Grip Taping Knife (Part: CTK12). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTK14,CTK14,Columbia 14&#34; Stainless Steel Comfort Grip Taping Knife,simple,"<p>Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel.</p>","Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctk14.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTK14, drywall taping tool, finishing tool, columbia",213,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 14&#34; Stainless Steel Comfort Grip Taping Knife | CTK14,Professional drywall taping tool: Columbia 14&#34; Stainless Steel Comfort Grip Taping Knife (Part: CTK14). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTK8,CTK8,Columbia 8&#34; Stainless Steel Comfort Grip Taping Knife,simple,"<p>Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel.</p>","Competitively priced, these stainless steel knives offer unbeatable value&mdash;comparable to the cost of carbon steel....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctk8.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTK8, drywall taping tool, finishing tool, columbia",214,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 8&#34; Stainless Steel Comfort Grip Taping Knife | CTK8,Professional drywall taping tool: Columbia 8&#34; Stainless Steel Comfort Grip Taping Knife (Part: CTK8). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTR1,CTR1,Columbia Taper Maintenance Kit,simple,<p>There are currently no resources for this product.</p>,There are currently no resources for this product....,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctr1.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTR1, drywall taping tool, finishing tool, columbia",215,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Maintenance Kit | CTR1,Professional drywall taping tool: Columbia Taper Maintenance Kit (Part: CTR1). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTR42A,CTR42A,Columbia Taper Blades Maintenance Kit,simple,<p>There are currently no resources for this product.</p>,There are currently no resources for this product....,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctr42a.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTR42A, drywall taping tool, finishing tool, columbia",216,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Blades Maintenance Kit | CTR42A,Professional drywall taping tool: Columbia Taper Blades Maintenance Kit (Part: CTR42A). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CTR72,CTR72,Columbia Taper Cables Kit-3 per pack,simple,<p>Columbia Taper Cables Kit-3 per pack</p>,Columbia Taper Cables Kit-3 per pack...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttctr72.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CTR72, drywall taping tool, finishing tool, columbia",217,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Taper Cables Kit-3 per pack | CTR72,Professional drywall taping tool: Columbia Taper Cables Kit-3 per pack (Part: CTR72). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA201,FA201,Columbia 1/16&#34; X 3/8&#34; Split Pin,simple,"<p>Columbia 1/16"" X 3/8"" Split Pin&nbsp;</p>","Columbia 1/16"" X 3/8"" Split Pin&nbsp;...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa201.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA201, drywall taping tool, finishing tool, columbia",218,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 1/16&#34; X 3/8&#34; Split Pin | FA201,Professional drywall taping tool: Columbia 1/16&#34; X 3/8&#34; Split Pin (Part: FA201). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA208,FA208,Columbia 4-40 x 1/8&#34; Binder Slot,simple,"<p>Columbia 4-40 x 1/8"" Binder Slot</p>","Columbia 4-40 x 1/8"" Binder Slot...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa208.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA208, drywall taping tool, finishing tool, columbia",219,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 4-40 x 1/8&#34; Binder Slot | FA208,Professional drywall taping tool: Columbia 4-40 x 1/8&#34; Binder Slot (Part: FA208). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA215,FA215,Columbia 4-40 x 5/16 Binder Slot,simple,<p>Columbia 4-40 x 5/16 Binder Slot</p>,Columbia 4-40 x 5/16 Binder Slot...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa215.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA215, drywall taping tool, finishing tool, columbia",220,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 4-40 x 5/16 Binder Slot | FA215,Professional drywall taping tool: Columbia 4-40 x 5/16 Binder Slot (Part: FA215). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA220,FA220,Columbia 4-40 X 3/4&#34; Bind Head Screw,simple,"<p>Columbia 4-40 X 3/4"" Bind Head Screw</p>","Columbia 4-40 X 3/4"" Bind Head Screw...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa220.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA220, drywall taping tool, finishing tool, columbia",221,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 4-40 X 3/4&#34; Bind Head Screw | FA220,Professional drywall taping tool: Columbia 4-40 X 3/4&#34; Bind Head Screw (Part: FA220). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA222,FA222,Columbia 5-40 X 3/8&#34; Bind Head Screw,simple,"<p>Columbia 5-40 X 3/8"" Bind Head Screw&nbsp;IA</p>","Columbia 5-40 X 3/8"" Bind Head Screw&nbsp;IA...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa222.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA222, drywall taping tool, finishing tool, columbia",222,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 5-40 X 3/8&#34; Bind Head Screw | FA222,Professional drywall taping tool: Columbia 5-40 X 3/8&#34; Bind Head Screw (Part: FA222). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA224,FA224,Columbia 1/8&#34; X 3/8&#34; Split Pin,simple,"<p>Columbia 1/8"" X 3/8"" Split Pin&nbsp;</p>","Columbia 1/8"" X 3/8"" Split Pin&nbsp;...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa224.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA224, drywall taping tool, finishing tool, columbia",223,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 1/8&#34; X 3/8&#34; Split Pin | FA224,Professional drywall taping tool: Columbia 1/8&#34; X 3/8&#34; Split Pin (Part: FA224). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA225,FA225,Columbia 1/8&#34; X 3/8&#34; Special Washer,simple,"<p>Columbia 1/8"" X 3/8"" Special Washer</p>","Columbia 1/8"" X 3/8"" Special Washer...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa225.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA225, drywall taping tool, finishing tool, columbia",224,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 1/8&#34; X 3/8&#34; Special Washer | FA225,Professional drywall taping tool: Columbia 1/8&#34; X 3/8&#34; Special Washer (Part: FA225). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA231,FA231,Columbia #6 X 3/8&#34; Hex Bolt,simple,"<p>Columbia #6 X 3/8"" Hex Bolt</p>","Columbia #6 X 3/8"" Hex Bolt...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa231.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA231, drywall taping tool, finishing tool, columbia",225,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia #6 X 3/8&#34; Hex Bolt | FA231,Professional drywall taping tool: Columbia #6 X 3/8&#34; Hex Bolt (Part: FA231). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA232,FA232,Columbia 6-32 Hex Nut,simple,<p>Columbia 6-32 Hex Nut</p>,Columbia 6-32 Hex Nut...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa232.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA232, drywall taping tool, finishing tool, columbia",226,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 6-32 Hex Nut | FA232,Professional drywall taping tool: Columbia 6-32 Hex Nut (Part: FA232). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,FA234,FA234,Columbia 6-32 Nyloc Jam Nut,simple,<p>Columbia 6-32 Nyloc Jam Nut</p>,Columbia 6-32 Nyloc Jam Nut...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttfa234.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, FA234, drywall taping tool, finishing tool, columbia",227,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 6-32 Nyloc Jam Nut | FA234,Professional drywall taping tool: Columbia 6-32 Nyloc Jam Nut (Part: FA234). Columbia Tools quality. High-performance finishing equipment for contractors.
